Order_Date,Country,Product_Category,Sales_Amount,Profit_Margin,Shipping_Cost,Order_Status,Profit_Amount,Gross_Profit,Net_Profit
2025-03-21,Unknown,Sports,1025.6795811518323,0.12,11.09,Returned,123.08154973821986,123.08154973821986,111.99154973821986
2025-03-21,USA,Fashion,731.92,0.22,61.46,Delivered,161.0224,161.0224,99.5624
2025-03-21,Germany,Electronics,1376.44,0.09,45.69,Cancelled,123.8796,123.8796,78.1896
2025-03-21,Unknown,Fashion,1025.6795811518323,0.11,35.42,Cancelled,112.82475392670155,112.82475392670155,77.40475392670155
2025-03-21,Unknown,Sports,1355.5,0.13,79.45,Not Available,176.215,176.215,96.765
2025-03-22,USA,Sports,443.93,0.18,69.11,Not Available,79.9074,79.9074,10.797399999999996
2025-03-23,France,Home Decor,1817.55,0.11,26.13,Cancelled,199.9305,199.9305,173.8005
2025-03-24,France,Sports,429.51,0.14,62.54,Delivered,60.131400000000006,60.131400000000006,-2.4085999999999927
2025-03-25,Germany,Electronics,371.18,0.23,66.56,Not Available,85.37140000000001,85.37140000000001,18.811400000000006
2025-03-26,Unknown,Beauty,1251.17,0.19,97.93,Cancelled,237.72230000000002,237.72230000000002,139.7923
2025-03-28,Germany,Fashion,1088.22,0.13,30.66,Cancelled,141.4686,141.4686,110.80860000000001
2025-03-28,USA,Beauty,1226.8,0.05,58.98,Returned,61.34,61.34,2.3600000000000065
2025-03-30,France,Home Decor,223.79,0.26,61.94,Delivered,58.1854,58.1854,-3.7545999999999964
2025-03-31,France,Electronics,1590.56,0.29,80.23,Not Available,461.26239999999996,461.26239999999996,381.03239999999994
2025-03-31,Unknown,Beauty,1216.54,0.25,73.49,Cancelled,304.135,304.135,230.64499999999998
2025-03-31,UK,Others,566.84,0.17,37.61,Returned,96.36280000000001,96.36280000000001,58.75280000000001
2025-04-03,Germany,Home Decor,812.27,0.1,85.93,Not Available,81.227,81.227,-4.703000000000003
2025-04-04,Unknown,Beauty,424.14,0.29,81.33,Cancelled,123.00059999999999,123.00059999999999,41.67059999999999
2025-04-04,France,Fashion,1542.75,0.26,37.7,Delivered,401.115,401.115,363.415
2025-04-04,Canada,Electronics,358.01,0.08,60.32,Not Available,28.6408,28.6408,-31.6792
2025-04-05,UK,Electronics,411.13,0.1,11.09,Delivered,41.113,41.113,30.023
2025-04-05,UK,Sports,1921.17,0.28,75.61,Delivered,537.9276000000001,537.9276000000001,462.3176000000001
2025-04-06,France,Fashion,644.12,0.2,52.87,Returned,128.824,128.824,75.95400000000001
2025-04-06,UK,Fashion,1480.55,0.07,64.14,Delivered,103.63850000000001,103.63850000000001,39.49850000000001
2025-04-07,Germany,Sports,1249.28,0.24,71.69,Not Available,299.8272,299.8272,228.1372
2025-04-08,USA,Home Decor,531.02,0.27,11.39,Cancelled,143.3754,143.3754,131.98540000000003
2025-04-08,France,Fashion,1089.27,0.05,69.99,Returned,54.4635,54.4635,-15.526499999999992
2025-04-13,France,Beauty,181.95,0.29,55.01,Returned,52.765499999999996,52.765499999999996,-2.244500000000002
2025-04-14,USA,Beauty,630.22,0.08,23.93,Not Available,50.4176,50.4176,26.4876
2025-04-14,USA,Sports,313.94,0.18,39.41,Returned,56.5092,56.5092,17.099200000000003
2025-04-15,Germany,Fashion,1109.9,0.16,88.35,Not Available,177.58400000000003,177.58400000000003,89.23400000000004
2025-04-15,Canada,Others,1596.86,0.24,29.81,Cancelled,383.24639999999994,383.24639999999994,353.43639999999994
2025-04-16,Canada,Electronics,1938.55,0.29,67.76,Delivered,562.1795,562.1795,494.41949999999997
2025-04-16,Canada,Electronics,256.05,0.15,14.92,Not Available,38.4075,38.4075,23.487499999999997
2025-04-17,France,Beauty,190.56,0.06,37.88,Delivered,11.4336,11.4336,-26.446400000000004
2025-04-17,Germany,Fashion,768.2,0.18,18.23,Delivered,138.276,138.276,120.046
2025-04-17,France,Electronics,280.76,0.25,49.95,Delivered,70.19,70.19,20.239999999999995
2025-04-18,France,Home Decor,1761.77,0.1,58.21,Returned,176.17700000000002,176.17700000000002,117.96700000000001
2025-04-18,France,Home Decor,296.22,0.11,34.26,Returned,32.5842,32.5842,-1.6757999999999953
2025-04-19,Unknown,Others,1778.88,0.15,25.06,Cancelled,266.832,266.832,241.772
2025-04-19,Canada,Fashion,1610.7,0.26,24.55,Cancelled,418.78200000000004,418.78200000000004,394.232
2025-04-20,France,Sports,1766.15,0.24,32.26,Not Available,423.87600000000003,423.87600000000003,391.61600000000004
2025-04-20,UK,Fashion,1759.47,0.27,31.78,Cancelled,475.05690000000004,475.05690000000004,443.27690000000007
2025-04-21,UK,Beauty,1055.57,0.2,35.42,Not Available,211.114,211.114,175.69400000000002
2025-04-21,Unknown,Sports,954.67,0.05,86.95,Returned,47.7335,47.7335,-39.2165
2025-04-21,USA,Sports,1475.1,0.07,31.74,Cancelled,103.257,103.257,71.51700000000001
2025-04-22,UK,Electronics,1206.44,0.17,11.24,Not Available,205.09480000000002,205.09480000000002,193.8548
2025-04-24,France,Home Decor,662.98,0.09,24.08,Cancelled,59.6682,59.6682,35.5882
2025-04-25,France,Home Decor,1070.61,0.25,58.68,Delivered,267.6525,267.6525,208.97249999999997
2025-04-25,Germany,Electronics,1141.52,0.06,25.29,Delivered,68.49119999999999,68.49119999999999,43.20119999999999
2025-04-25,Canada,Fashion,321.53,0.24,72.46,Delivered,77.1672,77.1672,4.7072
2025-04-28,UK,Electronics,632.51,0.11,16.34,Returned,69.5761,69.5761,53.23609999999999
2025-04-28,France,Beauty,1644.03,0.18,41.77,Delivered,295.92539999999997,295.92539999999997,254.15539999999996
2025-04-29,Unknown,Fashion,391.84,0.05,38.95,Returned,19.592,19.592,-19.358000000000004
2025-04-29,Canada,Home Decor,1487.85,0.08,75.44,Cancelled,119.02799999999999,119.02799999999999,43.587999999999994
2025-04-29,France,Fashion,1641.1,0.29,53.47,Delivered,475.9189999999999,475.9189999999999,422.44899999999996
2025-05-03,Unknown,Beauty,1533.93,0.19,92.31,Returned,291.4467,291.4467,199.13670000000002
2025-05-04,UK,Sports,162.67,0.12,76.77,Not Available,19.5204,19.5204,-57.2496
2025-05-04,USA,Fashion,1062.8,0.15,10.9,Cancelled,159.42,159.42,148.51999999999998
2025-05-04,Germany,Electronics,1354.59,0.15,22.86,Cancelled,203.18849999999998,203.18849999999998,180.32849999999996
2025-05-05,USA,Beauty,883.6,0.17,70.4,Cancelled,150.21200000000002,150.21200000000002,79.81200000000001
2025-05-06,USA,Sports,1036.98,0.12,47.49,Returned,124.4376,124.4376,76.9476
2025-05-06,France,Home Decor,300.37,0.22,61.26,Delivered,66.0814,66.0814,4.821400000000004
2025-05-06,France,Beauty,204.84,0.3,91.74,Delivered,61.452,61.452,-30.287999999999997
2025-05-07,UK,Home Decor,827.39,0.1,79.4,Not Available,82.739,82.739,3.3389999999999986
2025-05-08,France,Home Decor,822.14,0.24,82.34,Delivered,197.31359999999998,197.31359999999998,114.97359999999998
2025-05-11,Germany,Beauty,1185.72,0.3,77.58,Returned,355.716,355.716,278.136
2025-05-11,USA,Electronics,272.49,0.29,29.76,Delivered,79.0221,79.0221,49.26209999999999
2025-05-13,Canada,Fashion,1258.2,0.08,37.38,Cancelled,100.656,100.656,63.276
2025-05-14,Unknown,Electronics,231.33,0.12,64.61,Cancelled,27.7596,27.7596,-36.8504
